Customer_ID,Customer_Age,Customer_Type,Product_Name,Product_Category,Review_Text,Rating,Review_Date,Verified_Purchase,Sentiment
CUST00751,50,Returning,T-Shirt,Clothing,The product does not work as expected.,2.0,2026-07-23,Yes,Negative
CUST00752,60,New,Novel,Books,I am disappointed with this purchase.,2.0,2025-09-26,Yes,Negative
CUST00753,49,Returning,Water Bottle,Home & Kitchen,"It works properly, but nothing special.",3.0,2025-12-31,Yes,Neutral
CUST00754,36,Loyal,Green Tea,Grocery,Amazing quality and value for money. Order 5830.,5.0,2026-01-25,Yes,Positive
CUST00755,23,Returning,Power Bank,Electronics,Average quality. It is fine for the price. Order 6329.,4.0,2025-07-05,Yes,Neutral
CUST00756,45,Returning,Sneakers,Clothing,Very happy with my purchase. Highly recommended!,4.0,2025-03-23,Yes,Positive
CUST00757,42,Loyal,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery. Really!!,5.0,2025-04-21,Yes,Positive
CUST00758,65,,Programming Book,Books,"The product is comfortable, useful, and well made.",4.0,2026-05-18,Yes,Positive
CUST00759,27,Returning,Jeans,Clothing,Great experience. The item arrived on time.,4.0,2026-11-20,No,Positive
CUST00760,51,New,Dry Fruits,Grocery,Great experience. The item arrived on time.,5.0,2026-07-14,Yes,Positive
CUST00761,44,Loyal,Face Wash,Beauty,Very poor quality. The product stopped working quickly.,1.0,2026-08-14,Yes,Negative
CUST00762,63,Returning,Jacket,Clothing,Good product and the delivery was quick.,5.0,2025-07-27,Yes,Positive
CUST00763,31,Returning,Mixer Grinder,Home & Kitchen,Average quality. It is fine for the price.,4.0,2025-01-02,No,Neutral
CUST00764,32,Returning,Mixer Grinder,Home & Kitchen,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR.,1.0,2026-05-31,No,Negative
CUST00765,64,Returning,Power Bank,Electronics,I am disappointed with this purchase.,2.0,2026-06-17,Yes,Negative
CUST00766,54,Loyal,Dry Fruits,Grocery,"The product is comfortable, useful, and well made.",5.0,2026-10-02,Yes,Positive
CUST00767,30,New,Novel,Books,Very happy with my purchase. Highly recommended! Order 3985.,4.0,2025-08-27,Yes,Positive
CUST00768,18,New,Power Bank,Electronics,Good product and the delivery was quick. Order 2832.,4.0,2026-08-24,Yes,Positive
CUST00769,19,New,Gym Gloves,Sports,Average quality. It is fine for the price. Really!!,4.0,2025-05-25,Yes,Neutral
CUST00770,21,New,Water Bottle,Home & Kitchen,Excellent product! Very good quality and fast delivery. Really!!,4.0,2025-10-20,No,Positive
CUST00771,47,Returning,Novel,Books,Amazing quality and value for money. Really!!,5.0,2025-03-29,No,Positive
CUST00772,39,Returning,Mixer Grinder,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2026-11-29,Yes,Positive
CUST00773,33,Loyal,Gym Gloves,Sports,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME. ORDER 5332. REALLY!!,5.0,2026-04-18,Yes,Positive
CUST00774,52,New,Water Bottle,Home & Kitchen,Not worth the money. The quality is very poor.,2.0,2026-02-10,Yes,Negative
CUST00775,53,Loyal,Running Shoes,Sports,The item arrived on time and was as described. Really!!,4.0,2025-03-22,No,Neutral
CUST00776,34,Returning,Yoga Mat,Sports,I really liked this product. It works perfectly. Order 1667.,5.0,2026-10-11,Yes,Positive
CUST00777,34,Loyal,Sneakers,Clothing,AMAZING QUALITY AND VALUE FOR MONEY.,4.0,2025-07-14,Yes,Positive
CUST00778,28,Loyal,Coffee,Grocery,Great experience. The item arrived on time. Order 7709. Really!!,5.0,2026-04-07,No,Positive
CUST00779,45,New,Dry Fruits,Grocery,Great experience. The item arrived on time. Really!!,5.0,2026-04-09,Yes,Positive
CUST00780,22,Loyal,Hair Dryer,Beauty,Bad experience. I would not recommend this product.,1.0,2025-02-28,Yes,Negative
CUST00781,38,Loyal,Face Wash,Beauty,Very poor quality. The product stopped working quickly.,1.0,2025-02-21,Yes,Negative
CUST00782,45,New,Gym Gloves,Sports,Good product and the delivery was quick. Order 1671.,5.0,2025-02-20,Yes,Positive
CUST00783,52,New,Jeans,Clothing,Very happy with my purchase. Highly recommended!,4.0,2026-04-24,No,Positive
CUST00784,21,New,Jeans,Clothing,THE ITEM ARRIVED LATE AND THE PACKAGE WAS DAMAGED. ORDER 1600.,2.0,2026-02-21,Yes,Negative
CUST00785,43,New,Green Tea,Grocery,"It works properly, but nothing special. Really!!",3.0,2025-08-15,Yes,Neutral
CUST00786,36,Returning,Yoga Mat,Sports,Good product and the delivery was quick.,5.0,2025-11-30,Yes,Positive
CUST00787,55,Loyal,Coffee,Grocery,Very happy with my purchase. Highly recommended!,4.0,2026-11-04,No,Positive
CUST00788,27,New,Jacket,Clothing,Great experience. The item arrived on time.,5.0,2026-08-12,Yes,Positive
CUST00789,51,New,Gym Gloves,Sports,I really liked this product. It works perfectly. Really!!,4.0,2026-08-04,No,Positive
CUST00790,50,New,Yoga Mat,Sports,Bad experience. I would not recommend this product. Really!!,1.0,2026-09-29,Yes,Negative
CUST00791,18,Loyal,Jeans,Clothing,I really liked this product. It works perfectly.,5.0,2026-05-27,Yes,Positive
CUST00792,48,Returning,Sneakers,Clothing,Not worth the money. The quality is very poor. Order 4574.,2.0,2026-10-05,Yes,Negative
CUST00793,50,Returning,Coffee Maker,Home & Kitchen,Average quality. It is fine for the price.,4.0,2026-04-02,Yes,Neutral
CUST00794,38,Loyal,Power Bank,Electronics,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,5.0,2026-04-13,No,Positive
CUST00795,23,New,Sneakers,Clothing,Very poor quality. The product stopped working quickly. Order 5370.,1.0,2025-03-30,Yes,Negative
CUST00796,54,New,Wireless Earbuds,Electronics,The item arrived late and the package was damaged. Order 6969.,1.0,2026-02-15,Yes,Negative
CUST00797,48,Loyal,Coffee,Grocery,I really liked this product. It works perfectly. Really!!,4.0,2025-09-25,Yes,Positive
CUST00798,31,New,Shampoo,Beauty,Very poor quality. The product stopped working quickly. Really!!,2.0,2026-08-15,Yes,Negative
CUST00799,36,New,Smart Watch,Electronics,Amazing quality and value for money.,5.0,2025-09-22,Yes,Positive
CUST00800,18,Returning,Mixer Grinder,Home & Kitchen,"Product is decent, but there is room for improvement.",3.0,2026-06-01,Yes,Neutral
CUST00801,22,Loyal,Sneakers,Clothing,I am disappointed with this purchase.,1.0,2025-12-04,No,Negative
CUST00802,58,Loyal,Green Tea,Grocery,Great experience. The item arrived on time.,5.0,2026-03-13,Yes,Positive
CUST00803,54,Loyal,Face Wash,Beauty,Bad experience. I would not recommend this product. Really!!,1.0,2025-09-26,No,Negative
CUST00804,58,Returning,Shampoo,Beauty,The product is okay and works as expected.,3.0,2025-01-29,Yes,Neutral
CUST00805,56,Returning,Water Bottle,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2025-08-25,Yes,Positive
CUST00806,39,New,Cricket Bat,Sports,Average quality. It is fine for the price.,3.0,2026-09-04,Yes,Neutral
CUST00807,30,Loyal,Face Wash,Beauty,Average quality. It is fine for the price. Order 2868.,4.0,2025-02-10,Yes,Neutral
CUST00808,33,New,Smart Watch,Electronics,Great experience. The item arrived on time.,4.0,2025-09-23,No,Positive
CUST00809,27,Loyal,Face Wash,Beauty,Good product and the delivery was quick. Order 5717.,5.0,2025-06-06,Yes,Positive
CUST00810,56,Returning,Cricket Bat,Sports,Amazing quality and value for money. Order 3787.,5.0,2026-03-03,Yes,Positive
CUST00811,60,Loyal,Mixer Grinder,Home & Kitchen,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY.,5.0,2026-09-19,No,Positive
CUST00812,31,Loyal,Coffee Maker,Home & Kitchen,Very poor quality. The product stopped working quickly.,1.0,2025-12-05,Yes,Negative
CUST00813,27,Loyal,Face Wash,Beauty,The item arrived on time and was as described. Order 4080. Really!!,4.0,2025-10-06,Yes,Neutral
CUST00814,49,Returning,Power Bank,Electronics,The product does not work as expected. Really!!,2.0,2026-03-26,Yes,Negative
CUST00815,28,New,Cookbook,Books,Amazing quality and value for money.,5.0,2025-12-02,No,Positive
CUST00816,43,Loyal,Hair Dryer,Beauty,Average quality. It is fine for the price. Order 5635.,3.0,2025-06-28,Yes,Neutral
CUST00817,26,New,Bluetooth Speaker,Electronics,The product is okay and works as expected. Order 2212.,4.0,2026-04-21,Yes,Neutral
CUST00818,32,New,Moisturizer,Beauty,The quality is acceptable for everyday use.,4.0,2025-07-07,No,Neutral
CUST00819,46,Returning,Coffee,Grocery,I AM DISAPPOINTED WITH THIS PURCHASE.,1.0,2026-07-14,No,Negative
CUST00820,19,Returning,Gym Gloves,Sports,I really liked this product. It works perfectly.,5.0,2025-08-16,No,Positive
CUST00821,18,Loyal,Cricket Bat,Sports,Great experience. The item arrived on time.,4.0,2026-01-16,Yes,Positive
CUST00822,61,Loyal,Cookbook,Books,AMAZING QUALITY AND VALUE FOR MONEY.,4.0,2026-04-26,Yes,Positive
CUST00823,45,Returning,Green Tea,Grocery,Excellent product! Very good quality and fast delivery.,5.0,2025-02-13,No,Positive
CUST00824,19,New,Dry Fruits,Grocery,Great experience. The item arrived on time. Order 6947.,4.0,2026-03-21,Yes,Positive
CUST00825,47,Loyal,Cricket Bat,Sports,Average quality. It is fine for the price.,3.0,2025-11-13,Yes,Neutral
CUST00826,18,Loyal,Coffee,Grocery,Very happy with my purchase. Highly recommended!,4.0,2025-03-27,Yes,Positive
CUST00827,64,New,Coffee Maker,Home & Kitchen,"The product is comfortable, useful, and well made.",5.0,2025-09-13,No,Positive
CUST00828,57,Loyal,Dry Fruits,Grocery,Great experience. The item arrived on time. Really!!,4.0,2026-11-08,Yes,Positive
CUST00829,59,New,Cookies,Grocery,Good product and the delivery was quick.,5.0,2026-03-04,Yes,Positive
CUST00830,58,Loyal,Mixer Grinder,Home & Kitchen,Very happy with my purchase. Highly recommended! Order 8624. Really!!,4.0,2026-12-07,No,Positive
CUST00831,45,Loyal,Bluetooth Speaker,Electronics,Very happy with my purchase. Highly recommended! Order 3949. Really!!,5.0,2025-07-24,No,Positive
CUST00832,44,Loyal,Bluetooth Speaker,Electronics,Amazing quality and value for money.,4.0,2025-06-22,Yes,Positive
CUST00833,50,Loyal,Cookware Set,Home & Kitchen,The product does not work as expected.,2.0,2025-02-24,Yes,Negative
CUST00834,64,Loyal,Cookies,Grocery,Excellent product! Very good quality and fast delivery. Really!!,5.0,2025-02-07,Yes,Positive
CUST00835,55,New,Cookware Set,Home & Kitchen,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME. ORDER 9904.,4.0,2026-01-31,No,Positive
CUST00836,64,New,Coffee Maker,Home & Kitchen,Great experience. The item arrived on time.,4.0,2025-05-22,Yes,Positive
CUST00837,46,New,Green Tea,Grocery,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED!,4.0,2026-12-20,Yes,Positive
CUST00838,47,Returning,Shampoo,Beauty,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY.,4.0,2025-11-07,Yes,Positive
CUST00839,33,Returning,Programming Book,Books,Amazing quality and value for money. Order 8630.,4.0,2026-04-23,Yes,Positive
CUST00840,22,Loyal,Yoga Mat,Sports,"Product is decent, but there is room for improvement. Really!!",4.0,2026-05-25,Yes,Neutral
CUST00841,24,New,T-Shirt,Clothing,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY. ORDER 4186.,4.0,2026-05-16,Yes,Positive
CUST00842,27,New,Moisturizer,Beauty,"The product is comfortable, useful, and well made. Order 3268.",5.0,2026-11-06,Yes,Positive
CUST00843,19,Returning,Jacket,Clothing,The product is okay and works as expected.,3.0,2025-12-02,Yes,Neutral
CUST00844,65,New,Smart Watch,Electronics,I really liked this product. It works perfectly. Order 2897.,4.0,2025-03-29,Yes,Positive
CUST00845,25,Returning,Cookbook,Books,"The product is comfortable, useful, and well made.",5.0,2026-06-27,Yes,Positive
CUST00846,63,Returning,Yoga Mat,Sports,Average quality. It is fine for the price.,3.0,2025-03-02,Yes,Neutral
CUST00847,38,Returning,Cricket Bat,Sports,The item arrived late and the package was damaged.,1.0,2025-03-23,Yes,Negative
CUST00848,32,Loyal,Sneakers,Clothing,The item arrived late and the package was damaged.,2.0,2026-06-29,Yes,Negative
CUST00849,49,Loyal,Coffee Maker,Home & Kitchen,The item arrived on time and was as described.,3.0,2025-11-15,No,Neutral
CUST00850,21,Returning,Dry Fruits,Grocery,"The product is comfortable, useful, and well made. Order 5228.",5.0,2025-01-21,No,Positive
CUST00851,50,Returning,Water Bottle,Home & Kitchen,Amazing quality and value for money. Order 1144.,5.0,2026-09-29,Yes,Positive
CUST00852,40,Loyal,Yoga Mat,Sports,I really liked this product. It works perfectly.,4.0,2025-09-22,Yes,Positive
CUST00853,21,Returning,Jeans,Clothing,Not worth the money. The quality is very poor.,2.0,2025-03-18,Yes,Negative
CUST00854,18,Loyal,Cookbook,Books,The quality is acceptable for everyday use. Order 1770. Really!!,3.0,2025-11-28,Yes,Neutral
CUST00855,43,New,Shampoo,Beauty,Very happy with my purchase. Highly recommended!,5.0,2026-06-10,Yes,Positive
CUST00856,36,Returning,Coffee,Grocery,Average quality. It is fine for the price.,3.0,2025-04-22,Yes,Neutral
CUST00857,43,New,Novel,Books,The item arrived on time and was as described. Really!!,3.0,2026-09-04,Yes,Neutral
CUST00858,21,New,Novel,Books,Average quality. It is fine for the price.,3.0,2025-04-03,Yes,Neutral
CUST00859,22,Returning,Cookbook,Books,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY.,4.0,2025-07-10,Yes,Positive
CUST00860,52,Returning,Water Bottle,Home & Kitchen,THE PRODUCT IS OKAY AND WORKS AS EXPECTED. ORDER 7065.,4.0,2026-08-05,Yes,Neutral
CUST00861,47,Loyal,Smart Watch,Electronics,"It works properly, but nothing special.",3.0,2026-11-26,No,Neutral
CUST00862,23,New,Coffee Maker,Home & Kitchen,Good product and the delivery was quick. Order 5675.,4.0,2026-07-17,Yes,Positive
CUST00863,29,New,Sneakers,Clothing,Great experience. The item arrived on time. Order 3296. Really!!,5.0,2026-08-06,Yes,Positive
CUST00864,43,New,Running Shoes,Sports,Very happy with my purchase. Highly recommended!,5.0,2026-04-09,Yes,Positive
CUST00865,27,New,Running Shoes,Sports,The item arrived on time and was as described. Really!!,3.0,2026-01-01,Yes,Neutral
CUST00866,29,New,Gym Gloves,Sports,Very poor quality. The product stopped working quickly. Really!!,1.0,2026-12-25,Yes,Negative
CUST00867,62,Loyal,Jacket,Clothing,"Product is decent, but there is room for improvement.",3.0,2026-04-19,Yes,Neutral
CUST00868,46,Returning,Gym Gloves,Sports,AMAZING QUALITY AND VALUE FOR MONEY.,4.0,2025-11-05,Yes,Positive
CUST00869,32,New,Jacket,Clothing,"Product is decent, but there is room for improvement. Order 2250.",3.0,2025-10-20,Yes,Neutral
CUST00870,53,New,Sneakers,Clothing,Amazing quality and value for money.,5.0,2025-06-03,Yes,Positive
CUST00871,29,Loyal,Cookies,Grocery,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,4.0,2025-07-30,Yes,Positive
CUST00872,28,Loyal,T-Shirt,Clothing,"PRODUCT IS DECENT, BUT THERE IS ROOM FOR IMPROVEMENT.",4.0,2026-12-15,No,Neutral
CUST00873,62,New,Bluetooth Speaker,Electronics,Average quality. It is fine for the price.,4.0,2026-10-18,Yes,Neutral
CUST00874,38,Returning,Gym Gloves,Sports,THE ITEM ARRIVED LATE AND THE PACKAGE WAS DAMAGED.,2.0,2026-07-16,No,Negative
CUST00875,58,New,Programming Book,Books,Good product and the delivery was quick.,5.0,2026-09-10,Yes,Positive
CUST00876,20,Loyal,Green Tea,Grocery,"It works properly, but nothing special. Order 1661. Really!!",3.0,2026-01-14,Yes,Neutral
CUST00877,61,Loyal,Bluetooth Speaker,Electronics,I really liked this product. It works perfectly.,4.0,2026-05-02,Yes,Positive
CUST00878,53,Loyal,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery. Really!!,4.0,2026-07-28,Yes,Positive
CUST00879,38,New,Water Bottle,Home & Kitchen,Good product and the delivery was quick.,4.0,2026-09-11,Yes,Positive
CUST00880,24,Returning,Hair Dryer,Beauty,Great experience. The item arrived on time. Order 1416.,5.0,2026-02-02,No,Positive
CUST00881,46,Returning,Cookware Set,Home & Kitchen,I am disappointed with this purchase. Really!!,1.0,2026-12-05,No,Negative
CUST00882,34,Returning,Bluetooth Speaker,Electronics,"The product is comfortable, useful, and well made.",5.0,2026-12-27,Yes,Positive
CUST00883,59,Loyal,Programming Book,Books,Great experience. The item arrived on time.,5.0,2025-08-15,Yes,Positive
CUST00884,61,New,Face Wash,Beauty,Good product and the delivery was quick. Order 6974.,5.0,2025-12-30,Yes,Positive
CUST00885,55,Loyal,Mixer Grinder,Home & Kitchen,The quality is acceptable for everyday use.,4.0,2025-10-31,No,Neutral
CUST00886,23,Loyal,Yoga Mat,Sports,I really liked this product. It works perfectly.,5.0,2026-07-19,Yes,Positive
CUST00887,43,Loyal,Cookies,Grocery,Amazing quality and value for money.,4.0,2025-01-08,Yes,Positive
CUST00888,23,Loyal,Jeans,Clothing,The item arrived on time and was as described.,3.0,2026-04-29,Yes,Neutral
CUST00889,25,New,Coffee Maker,Home & Kitchen,"It works properly, but nothing special. Really!!",3.0,2025-02-01,No,Neutral
CUST00890,44,New,Coffee,Grocery,Amazing quality and value for money.,5.0,2026-09-09,Yes,Positive
CUST00891,33,Returning,Programming Book,Books,Very happy with my purchase. Highly recommended!,4.0,2026-12-20,Yes,Positive
CUST00892,50,New,Cookware Set,Home & Kitchen,"It works properly, but nothing special. Really!!",4.0,2026-11-16,No,Neutral
CUST00893,64,Loyal,Green Tea,Grocery,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,4.0,2025-11-07,Yes,Positive
CUST00894,50,Returning,T-Shirt,Clothing,Very happy with my purchase. Highly recommended! Order 8871.,5.0,2025-10-30,Yes,Positive
CUST00895,24,New,Face Wash,Beauty,Very happy with my purchase. Highly recommended!,4.0,2026-04-07,No,Positive
CUST00896,51,New,Wireless Earbuds,Electronics,Good product and the delivery was quick. Order 4495.,5.0,2026-01-26,Yes,Positive
CUST00897,23,New,Yoga Mat,Sports,The item arrived late and the package was damaged.,1.0,2026-01-08,Yes,Negative
CUST00898,65,New,Yoga Mat,Sports,Very poor quality. The product stopped working quickly. Order 5746.,2.0,2025-10-04,No,Negative
CUST00899,59,New,Dry Fruits,Grocery,Good product and the delivery was quick. Order 1573.,5.0,2026-05-31,Yes,Positive
CUST00900,59,Loyal,Power Bank,Electronics,The product is okay and works as expected. Really!!,3.0,2025-11-13,Yes,Neutral
CUST00901,60,Loyal,Self Help Book,Books,I am disappointed with this purchase.,2.0,2026-07-04,No,Negative
CUST00902,38,Loyal,Cookbook,Books,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR. ORDER 4823.,1.0,2025-10-25,Yes,Negative
CUST00903,26,New,Face Wash,Beauty,Great experience. The item arrived on time.,4.0,2025-04-30,No,Positive
CUST00904,33,New,Smart Watch,Electronics,Good product and the delivery was quick.,5.0,2025-09-12,Yes,Positive
CUST00905,45,Returning,Smart Watch,Electronics,The product does not work as expected.,2.0,2026-08-18,Yes,Negative
CUST00906,22,Loyal,Bluetooth Speaker,Electronics,Great experience. The item arrived on time.,4.0,2025-09-16,No,Positive
CUST00907,18,New,Mixer Grinder,Home & Kitchen,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED!,4.0,2026-01-09,Yes,Positive
CUST00908,39,Loyal,Moisturizer,Beauty,Good product and the delivery was quick.,4.0,2025-04-15,Yes,Positive
CUST00909,31,Returning,Sneakers,Clothing,Excellent product! Very good quality and fast delivery.,4.0,2026-02-14,Yes,Positive
CUST00910,51,New,Mixer Grinder,Home & Kitchen,Good product and the delivery was quick. Order 5155. Really!!,5.0,2025-08-19,Yes,Positive
